Tissue,PMP,Total_Count,Total_Tissue_Count,VRF
cfDNA,r:13606:13634:13701:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13634:13701:`101,0,3962133,0.0
cfDNA,r:13606:13634:13701:`110,0,3962133,0.0
cfDNA,r:13606:13634:13701:`111,0,3962133,0.0
cfDNA,r:13606:13634:13707:`000,1385,3962133,0.0003495591894567901
cfDNA,r:13606:13634:13707:`001,0,3962133,0.0
cfDNA,r:13606:13634:13707:`010,0,3962133,0.0
cfDNA,r:13606:13634:13707:`011,0,3962133,0.0
cfDNA,r:13606:13634:13707:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13634:13707:`101,0,3962133,0.0
cfDNA,r:13606:13634:13707:`110,0,3962133,0.0
cfDNA,r:13606:13634:13707:`111,0,3962133,0.0
cfDNA,r:13606:13634:13709:`000,1363,3962133,0.0003440066247145161
cfDNA,r:13606:13634:13709:`001,0,3962133,0.0
cfDNA,r:13606:13634:13709:`010,0,3962133,0.0
cfDNA,r:13606:13634:13709:`011,0,3962133,0.0
cfDNA,r:13606:13634:13709:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13634:13709:`101,0,3962133,0.0
cfDNA,r:13606:13634:13709:`110,0,3962133,0.0
cfDNA,r:13606:13634:13709:`111,0,3962133,0.0
cfDNA,r:13606:13634:13713:`000,1092,3962133,0.00027560912266196013
cfDNA,r:13606:13634:13713:`001,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13634:13713:`010,0,3962133,0.0
cfDNA,r:13606:13634:13713:`011,0,3962133,0.0
cfDNA,r:13606:13634:13713:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13634:13713:`101,0,3962133,0.0
cfDNA,r:13606:13634:13713:`110,0,3962133,0.0
cfDNA,r:13606:13634:13713:`111,0,3962133,0.0
cfDNA,r:13606:13634:13718:`000,990,3962133,0.00024986541340232647
cfDNA,r:13606:13634:13718:`001,32,3962133,8.076457806943886e-06
cfDNA,r:13606:13634:13718:`010,0,3962133,0.0
cfDNA,r:13606:13634:13718:`011,0,3962133,0.0
cfDNA,r:13606:13634:13718:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13634:13718:`101,0,3962133,0.0
cfDNA,r:13606:13634:13718:`110,0,3962133,0.0
cfDNA,r:13606:13634:13718:`111,0,3962133,0.0
cfDNA,r:13606:13634:13724:`000,879,3962133,0.00022185020038448987
cfDNA,r:13606:13634:13724:`001,0,3962133,0.0
cfDNA,r:13606:13634:13724:`010,0,3962133,0.0
cfDNA,r:13606:13634:13724:`011,0,3962133,0.0
cfDNA,r:13606:13634:13724:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13634:13724:`101,0,3962133,0.0
cfDNA,r:13606:13634:13724:`110,0,3962133,0.0
cfDNA,r:13606:13634:13724:`111,0,3962133,0.0
cfDNA,r:13606:13634:13742:`000,304,3962133,7.672634916596692e-05
cfDNA,r:13606:13634:13742:`001,0,3962133,0.0
cfDNA,r:13606:13634:13742:`010,0,3962133,0.0
cfDNA,r:13606:13634:13742:`011,0,3962133,0.0
cfDNA,r:13606:13634:13742:`100,0,3962133,0.0
cfDNA,r:13606:13634:13742:`101,0,3962133,0.0
cfDNA,r:13606:13634:13742:`110,0,3962133,0.0
cfDNA,r:13606:13634:13742:`111,0,3962133,0.0
cfDNA,r:13606:13636:13647:`000,2376,3962133,0.0005996769921655836
cfDNA,r:13606:13636:13647:`001,0,3962133,0.0
cfDNA,r:13606:13636:13647:`010,6,3962133,1.5143358388019787e-06
cfDNA,r:13606:13636:13647:`011,16,3962133,4.038228903471943e-06
cfDNA,r:13606:13636:13647:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13647:`101,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13636:13647:`110,0,3962133,0.0
cfDNA,r:13606:13636:13647:`111,0,3962133,0.0
cfDNA,r:13606:13636:13661:`000,2236,3962133,0.0005643424892602041
cfDNA,r:13606:13636:13661:`001,17,3962133,4.29061820993894e-06
cfDNA,r:13606:13636:13661:`010,0,3962133,0.0
cfDNA,r:13606:13636:13661:`011,16,3962133,4.038228903471943e-06
cfDNA,r:13606:13636:13661:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13661:`101,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13636:13661:`110,0,3962133,0.0
cfDNA,r:13606:13636:13661:`111,0,3962133,0.0
cfDNA,r:13606:13636:13669:`000,1974,3962133,0.000498216490965851
cfDNA,r:13606:13636:13669:`001,56,3962133,1.4133801162151801e-05
cfDNA,r:13606:13636:13669:`010,0,3962133,0.0
cfDNA,r:13606:13636:13669:`011,16,3962133,4.038228903471943e-06
cfDNA,r:13606:13636:13669:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13669:`101,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13636:13669:`110,0,3962133,0.0
cfDNA,r:13606:13636:13669:`111,0,3962133,0.0
cfDNA,r:13606:13636:13678:`000,1827,3962133,0.0004611152629152025
cfDNA,r:13606:13636:13678:`001,47,3962133,1.1862297403948832e-05
cfDNA,r:13606:13636:13678:`010,0,3962133,0.0
cfDNA,r:13606:13636:13678:`011,0,3962133,0.0
cfDNA,r:13606:13636:13678:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13678:`101,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13636:13678:`110,0,3962133,0.0
cfDNA,r:13606:13636:13678:`111,0,3962133,0.0
cfDNA,r:13606:13636:13684:`000,1739,3962133,0.0004389050039461068
cfDNA,r:13606:13636:13684:`001,12,3962133,3.0286716776039573e-06
cfDNA,r:13606:13636:13684:`010,0,3962133,0.0
cfDNA,r:13606:13636:13684:`011,0,3962133,0.0
cfDNA,r:13606:13636:13684:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13684:`101,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13636:13684:`110,0,3962133,0.0
cfDNA,r:13606:13636:13684:`111,0,3962133,0.0
cfDNA,r:13606:13636:13686:`000,1716,3962133,0.00043310004989736587
cfDNA,r:13606:13636:13686:`001,23,3962133,5.804954048740918e-06
cfDNA,r:13606:13636:13686:`010,0,3962133,0.0
cfDNA,r:13606:13636:13686:`011,0,3962133,0.0
cfDNA,r:13606:13636:13686:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13686:`101,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13636:13686:`110,0,3962133,0.0
cfDNA,r:13606:13636:13686:`111,0,3962133,0.0
cfDNA,r:13606:13636:13691:`000,1556,3962133,0.00039271776086264643
cfDNA,r:13606:13636:13691:`001,0,3962133,0.0
cfDNA,r:13606:13636:13691:`010,0,3962133,0.0
cfDNA,r:13606:13636:13691:`011,0,3962133,0.0
cfDNA,r:13606:13636:13691:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13691:`101,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13636:13691:`110,0,3962133,0.0
cfDNA,r:13606:13636:13691:`111,0,3962133,0.0
cfDNA,r:13606:13636:13701:`000,1414,3962133,0.000356878479344333
cfDNA,r:13606:13636:13701:`001,9,3962133,2.2715037582029678e-06
cfDNA,r:13606:13636:13701:`010,0,3962133,0.0
cfDNA,r:13606:13636:13701:`011,0,3962133,0.0
cfDNA,r:13606:13636:13701:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13701:`101,0,3962133,0.0
cfDNA,r:13606:13636:13701:`110,0,3962133,0.0
cfDNA,r:13606:13636:13701:`111,0,3962133,0.0
cfDNA,r:13606:13636:13707:`000,1385,3962133,0.0003495591894567901
cfDNA,r:13606:13636:13707:`001,0,3962133,0.0
cfDNA,r:13606:13636:13707:`010,0,3962133,0.0
cfDNA,r:13606:13636:13707:`011,0,3962133,0.0
cfDNA,r:13606:13636:13707:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13707:`101,0,3962133,0.0
cfDNA,r:13606:13636:13707:`110,0,3962133,0.0
cfDNA,r:13606:13636:13707:`111,0,3962133,0.0
cfDNA,r:13606:13636:13709:`000,1363,3962133,0.0003440066247145161
cfDNA,r:13606:13636:13709:`001,0,3962133,0.0
cfDNA,r:13606:13636:13709:`010,0,3962133,0.0
cfDNA,r:13606:13636:13709:`011,0,3962133,0.0
cfDNA,r:13606:13636:13709:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13709:`101,0,3962133,0.0
cfDNA,r:13606:13636:13709:`110,0,3962133,0.0
cfDNA,r:13606:13636:13709:`111,0,3962133,0.0
cfDNA,r:13606:13636:13713:`000,1092,3962133,0.00027560912266196013
cfDNA,r:13606:13636:13713:`001,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13636:13713:`010,0,3962133,0.0
cfDNA,r:13606:13636:13713:`011,0,3962133,0.0
cfDNA,r:13606:13636:13713:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13713:`101,0,3962133,0.0
cfDNA,r:13606:13636:13713:`110,0,3962133,0.0
cfDNA,r:13606:13636:13713:`111,0,3962133,0.0
cfDNA,r:13606:13636:13718:`000,990,3962133,0.00024986541340232647
cfDNA,r:13606:13636:13718:`001,32,3962133,8.076457806943886e-06
cfDNA,r:13606:13636:13718:`010,0,3962133,0.0
cfDNA,r:13606:13636:13718:`011,0,3962133,0.0
cfDNA,r:13606:13636:13718:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13718:`101,0,3962133,0.0
cfDNA,r:13606:13636:13718:`110,0,3962133,0.0
cfDNA,r:13606:13636:13718:`111,0,3962133,0.0
cfDNA,r:13606:13636:13724:`000,879,3962133,0.00022185020038448987
cfDNA,r:13606:13636:13724:`001,0,3962133,0.0
cfDNA,r:13606:13636:13724:`010,0,3962133,0.0
cfDNA,r:13606:13636:13724:`011,0,3962133,0.0
cfDNA,r:13606:13636:13724:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13636:13724:`101,0,3962133,0.0
cfDNA,r:13606:13636:13724:`110,0,3962133,0.0
cfDNA,r:13606:13636:13724:`111,0,3962133,0.0
cfDNA,r:13606:13636:13742:`000,304,3962133,7.672634916596692e-05
cfDNA,r:13606:13636:13742:`001,0,3962133,0.0
cfDNA,r:13606:13636:13742:`010,0,3962133,0.0
cfDNA,r:13606:13636:13742:`011,0,3962133,0.0
cfDNA,r:13606:13636:13742:`100,0,3962133,0.0
cfDNA,r:13606:13636:13742:`101,0,3962133,0.0
cfDNA,r:13606:13636:13742:`110,0,3962133,0.0
cfDNA,r:13606:13636:13742:`111,0,3962133,0.0
cfDNA,r:13606:13647:13661:`000,2236,3962133,0.0005643424892602041
cfDNA,r:13606:13647:13661:`001,17,3962133,4.29061820993894e-06
cfDNA,r:13606:13647:13661:`010,0,3962133,0.0
cfDNA,r:13606:13647:13661:`011,16,3962133,4.038228903471943e-06
cfDNA,r:13606:13647:13661:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13661:`101,0,3962133,0.0
cfDNA,r:13606:13647:13661:`110,0,3962133,0.0
cfDNA,r:13606:13647:13661:`111,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13647:13669:`000,1974,3962133,0.000498216490965851
cfDNA,r:13606:13647:13669:`001,56,3962133,1.4133801162151801e-05
cfDNA,r:13606:13647:13669:`010,0,3962133,0.0
cfDNA,r:13606:13647:13669:`011,16,3962133,4.038228903471943e-06
cfDNA,r:13606:13647:13669:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13669:`101,0,3962133,0.0
cfDNA,r:13606:13647:13669:`110,0,3962133,0.0
cfDNA,r:13606:13647:13669:`111,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13647:13678:`000,1826,3962133,0.0004608628736087355
cfDNA,r:13606:13647:13678:`001,47,3962133,1.1862297403948832e-05
cfDNA,r:13606:13647:13678:`010,0,3962133,0.0
cfDNA,r:13606:13647:13678:`011,0,3962133,0.0
cfDNA,r:13606:13647:13678:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13678:`101,0,3962133,0.0
cfDNA,r:13606:13647:13678:`110,0,3962133,0.0
cfDNA,r:13606:13647:13678:`111,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13647:13684:`000,1738,3962133,0.0004386526146396398
cfDNA,r:13606:13647:13684:`001,12,3962133,3.0286716776039573e-06
cfDNA,r:13606:13647:13684:`010,0,3962133,0.0
cfDNA,r:13606:13647:13684:`011,0,3962133,0.0
cfDNA,r:13606:13647:13684:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13684:`101,0,3962133,0.0
cfDNA,r:13606:13647:13684:`110,0,3962133,0.0
cfDNA,r:13606:13647:13684:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13647:13686:`000,1715,3962133,0.0004328476605908989
cfDNA,r:13606:13647:13686:`001,23,3962133,5.804954048740918e-06
cfDNA,r:13606:13647:13686:`010,0,3962133,0.0
cfDNA,r:13606:13647:13686:`011,0,3962133,0.0
cfDNA,r:13606:13647:13686:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13686:`101,0,3962133,0.0
cfDNA,r:13606:13647:13686:`110,0,3962133,0.0
cfDNA,r:13606:13647:13686:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13647:13691:`000,1556,3962133,0.00039271776086264643
cfDNA,r:13606:13647:13691:`001,0,3962133,0.0
cfDNA,r:13606:13647:13691:`010,0,3962133,0.0
cfDNA,r:13606:13647:13691:`011,0,3962133,0.0
cfDNA,r:13606:13647:13691:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13691:`101,0,3962133,0.0
cfDNA,r:13606:13647:13691:`110,0,3962133,0.0
cfDNA,r:13606:13647:13691:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13647:13701:`000,1414,3962133,0.000356878479344333
cfDNA,r:13606:13647:13701:`001,9,3962133,2.2715037582029678e-06
cfDNA,r:13606:13647:13701:`010,0,3962133,0.0
cfDNA,r:13606:13647:13701:`011,0,3962133,0.0
cfDNA,r:13606:13647:13701:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13701:`101,0,3962133,0.0
cfDNA,r:13606:13647:13701:`110,0,3962133,0.0
cfDNA,r:13606:13647:13701:`111,0,3962133,0.0
cfDNA,r:13606:13647:13707:`000,1385,3962133,0.0003495591894567901
cfDNA,r:13606:13647:13707:`001,0,3962133,0.0
cfDNA,r:13606:13647:13707:`010,0,3962133,0.0
cfDNA,r:13606:13647:13707:`011,0,3962133,0.0
cfDNA,r:13606:13647:13707:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13707:`101,0,3962133,0.0
cfDNA,r:13606:13647:13707:`110,0,3962133,0.0
cfDNA,r:13606:13647:13707:`111,0,3962133,0.0
cfDNA,r:13606:13647:13709:`000,1363,3962133,0.0003440066247145161
cfDNA,r:13606:13647:13709:`001,0,3962133,0.0
cfDNA,r:13606:13647:13709:`010,0,3962133,0.0
cfDNA,r:13606:13647:13709:`011,0,3962133,0.0
cfDNA,r:13606:13647:13709:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13709:`101,0,3962133,0.0
cfDNA,r:13606:13647:13709:`110,0,3962133,0.0
cfDNA,r:13606:13647:13709:`111,0,3962133,0.0
cfDNA,r:13606:13647:13713:`000,1092,3962133,0.00027560912266196013
cfDNA,r:13606:13647:13713:`001,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13647:13713:`010,0,3962133,0.0
cfDNA,r:13606:13647:13713:`011,0,3962133,0.0
cfDNA,r:13606:13647:13713:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13713:`101,0,3962133,0.0
cfDNA,r:13606:13647:13713:`110,0,3962133,0.0
cfDNA,r:13606:13647:13713:`111,0,3962133,0.0
cfDNA,r:13606:13647:13718:`000,990,3962133,0.00024986541340232647
cfDNA,r:13606:13647:13718:`001,32,3962133,8.076457806943886e-06
cfDNA,r:13606:13647:13718:`010,0,3962133,0.0
cfDNA,r:13606:13647:13718:`011,0,3962133,0.0
cfDNA,r:13606:13647:13718:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13718:`101,0,3962133,0.0
cfDNA,r:13606:13647:13718:`110,0,3962133,0.0
cfDNA,r:13606:13647:13718:`111,0,3962133,0.0
cfDNA,r:13606:13647:13724:`000,879,3962133,0.00022185020038448987
cfDNA,r:13606:13647:13724:`001,0,3962133,0.0
cfDNA,r:13606:13647:13724:`010,0,3962133,0.0
cfDNA,r:13606:13647:13724:`011,0,3962133,0.0
cfDNA,r:13606:13647:13724:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13647:13724:`101,0,3962133,0.0
cfDNA,r:13606:13647:13724:`110,0,3962133,0.0
cfDNA,r:13606:13647:13724:`111,0,3962133,0.0
cfDNA,r:13606:13647:13742:`000,304,3962133,7.672634916596692e-05
cfDNA,r:13606:13647:13742:`001,0,3962133,0.0
cfDNA,r:13606:13647:13742:`010,0,3962133,0.0
cfDNA,r:13606:13647:13742:`011,0,3962133,0.0
cfDNA,r:13606:13647:13742:`100,0,3962133,0.0
cfDNA,r:13606:13647:13742:`101,0,3962133,0.0
cfDNA,r:13606:13647:13742:`110,0,3962133,0.0
cfDNA,r:13606:13647:13742:`111,0,3962133,0.0
cfDNA,r:13606:13661:13669:`000,1972,3962133,0.000497711712352917
cfDNA,r:13606:13661:13669:`001,48,3962133,1.211468671041583e-05
cfDNA,r:13606:13661:13669:`010,0,3962133,0.0
cfDNA,r:13606:13661:13669:`011,24,3962133,6.057343355207915e-06
cfDNA,r:13606:13661:13669:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13669:`101,0,3962133,0.0
cfDNA,r:13606:13661:13669:`110,0,3962133,0.0
cfDNA,r:13606:13661:13669:`111,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13678:`000,1816,3962133,0.0004583389805440655
cfDNA,r:13606:13661:13678:`001,47,3962133,1.1862297403948832e-05
cfDNA,r:13606:13661:13678:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13678:`011,0,3962133,0.0
cfDNA,r:13606:13661:13678:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13678:`101,0,3962133,0.0
cfDNA,r:13606:13661:13678:`110,0,3962133,0.0
cfDNA,r:13606:13661:13678:`111,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13684:`000,1737,3962133,0.00043840022533317283
cfDNA,r:13606:13661:13684:`001,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13661:13684:`010,0,3962133,0.0
cfDNA,r:13606:13661:13684:`011,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13684:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13684:`101,0,3962133,0.0
cfDNA,r:13606:13661:13684:`110,0,3962133,0.0
cfDNA,r:13606:13661:13684:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13661:13686:`000,1714,3962133,0.0004325952712844319
cfDNA,r:13606:13661:13686:`001,15,3962133,3.7858395970049465e-06
cfDNA,r:13606:13661:13686:`010,0,3962133,0.0
cfDNA,r:13606:13661:13686:`011,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13686:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13686:`101,0,3962133,0.0
cfDNA,r:13606:13661:13686:`110,0,3962133,0.0
cfDNA,r:13606:13661:13686:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13661:13691:`000,1546,3962133,0.0003901938677979765
cfDNA,r:13606:13661:13691:`001,0,3962133,0.0
cfDNA,r:13606:13661:13691:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13691:`011,0,3962133,0.0
cfDNA,r:13606:13661:13691:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13691:`101,0,3962133,0.0
cfDNA,r:13606:13661:13691:`110,0,3962133,0.0
cfDNA,r:13606:13661:13691:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13661:13701:`000,1404,3962133,0.000354354586279663
cfDNA,r:13606:13661:13701:`001,9,3962133,2.2715037582029678e-06
cfDNA,r:13606:13661:13701:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13701:`011,0,3962133,0.0
cfDNA,r:13606:13661:13701:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13701:`101,0,3962133,0.0
cfDNA,r:13606:13661:13701:`110,0,3962133,0.0
cfDNA,r:13606:13661:13701:`111,0,3962133,0.0
cfDNA,r:13606:13661:13707:`000,1375,3962133,0.0003470352963921201
cfDNA,r:13606:13661:13707:`001,0,3962133,0.0
cfDNA,r:13606:13661:13707:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13707:`011,0,3962133,0.0
cfDNA,r:13606:13661:13707:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13707:`101,0,3962133,0.0
cfDNA,r:13606:13661:13707:`110,0,3962133,0.0
cfDNA,r:13606:13661:13707:`111,0,3962133,0.0
cfDNA,r:13606:13661:13709:`000,1353,3962133,0.00034148273164984617
cfDNA,r:13606:13661:13709:`001,0,3962133,0.0
cfDNA,r:13606:13661:13709:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13709:`011,0,3962133,0.0
cfDNA,r:13606:13661:13709:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13709:`101,0,3962133,0.0
cfDNA,r:13606:13661:13709:`110,0,3962133,0.0
cfDNA,r:13606:13661:13709:`111,0,3962133,0.0
cfDNA,r:13606:13661:13713:`000,1083,3962133,0.00027333761890375714
cfDNA,r:13606:13661:13713:`001,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13713:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13713:`011,0,3962133,0.0
cfDNA,r:13606:13661:13713:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13713:`101,0,3962133,0.0
cfDNA,r:13606:13661:13713:`110,0,3962133,0.0
cfDNA,r:13606:13661:13713:`111,0,3962133,0.0
cfDNA,r:13606:13661:13718:`000,981,3962133,0.0002475939096441235
cfDNA,r:13606:13661:13718:`001,32,3962133,8.076457806943886e-06
cfDNA,r:13606:13661:13718:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13718:`011,0,3962133,0.0
cfDNA,r:13606:13661:13718:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13718:`101,0,3962133,0.0
cfDNA,r:13606:13661:13718:`110,0,3962133,0.0
cfDNA,r:13606:13661:13718:`111,0,3962133,0.0
cfDNA,r:13606:13661:13724:`000,870,3962133,0.0002195786966262869
cfDNA,r:13606:13661:13724:`001,0,3962133,0.0
cfDNA,r:13606:13661:13724:`010,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13661:13724:`011,0,3962133,0.0
cfDNA,r:13606:13661:13724:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13661:13724:`101,0,3962133,0.0
cfDNA,r:13606:13661:13724:`110,0,3962133,0.0
cfDNA,r:13606:13661:13724:`111,0,3962133,0.0
cfDNA,r:13606:13661:13742:`000,304,3962133,7.672634916596692e-05
cfDNA,r:13606:13661:13742:`001,0,3962133,0.0
cfDNA,r:13606:13661:13742:`010,0,3962133,0.0
cfDNA,r:13606:13661:13742:`011,0,3962133,0.0
cfDNA,r:13606:13661:13742:`100,0,3962133,0.0
cfDNA,r:13606:13661:13742:`101,0,3962133,0.0
cfDNA,r:13606:13661:13742:`110,0,3962133,0.0
cfDNA,r:13606:13661:13742:`111,0,3962133,0.0
cfDNA,r:13606:13669:13678:`000,1795,3962133,0.0004530388051082586
cfDNA,r:13606:13669:13678:`001,21,3962133,5.3001754358069255e-06
cfDNA,r:13606:13669:13678:`010,30,3962133,7.571679194009893e-06
cfDNA,r:13606:13669:13678:`011,26,3962133,6.562121968141907e-06
cfDNA,r:13606:13669:13678:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13678:`101,0,3962133,0.0
cfDNA,r:13606:13669:13678:`110,0,3962133,0.0
cfDNA,r:13606:13669:13678:`111,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13669:13684:`000,1689,3962133,0.000426285538622757
cfDNA,r:13606:13669:13684:`001,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13669:13684:`010,48,3962133,1.211468671041583e-05
cfDNA,r:13606:13669:13684:`011,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13669:13684:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13684:`101,0,3962133,0.0
cfDNA,r:13606:13669:13684:`110,0,3962133,0.0
cfDNA,r:13606:13669:13684:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13669:13686:`000,1666,3962133,0.0004204805845740161
cfDNA,r:13606:13669:13686:`001,15,3962133,3.7858395970049465e-06
cfDNA,r:13606:13669:13686:`010,48,3962133,1.211468671041583e-05
cfDNA,r:13606:13669:13686:`011,8,3962133,2.0191144517359716e-06
cfDNA,r:13606:13669:13686:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13686:`101,0,3962133,0.0
cfDNA,r:13606:13669:13686:`110,0,3962133,0.0
cfDNA,r:13606:13669:13686:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13669:13691:`000,1511,3962133,0.00038136024207163164
cfDNA,r:13606:13669:13691:`001,0,3962133,0.0
cfDNA,r:13606:13669:13691:`010,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13691:`011,0,3962133,0.0
cfDNA,r:13606:13669:13691:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13691:`101,0,3962133,0.0
cfDNA,r:13606:13669:13691:`110,0,3962133,0.0
cfDNA,r:13606:13669:13691:`111,4,3962133,1.0095572258679858e-06
cfDNA,r:13606:13669:13701:`000,1369,3962133,0.00034552096055331813
cfDNA,r:13606:13669:13701:`001,9,3962133,2.2715037582029678e-06
cfDNA,r:13606:13669:13701:`010,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13701:`011,0,3962133,0.0
cfDNA,r:13606:13669:13701:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13701:`101,0,3962133,0.0
cfDNA,r:13606:13669:13701:`110,0,3962133,0.0
cfDNA,r:13606:13669:13701:`111,0,3962133,0.0
cfDNA,r:13606:13669:13707:`000,1340,3962133,0.00033820167066577524
cfDNA,r:13606:13669:13707:`001,0,3962133,0.0
cfDNA,r:13606:13669:13707:`010,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13707:`011,0,3962133,0.0
cfDNA,r:13606:13669:13707:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13707:`101,0,3962133,0.0
cfDNA,r:13606:13669:13707:`110,0,3962133,0.0
cfDNA,r:13606:13669:13707:`111,0,3962133,0.0
cfDNA,r:13606:13669:13709:`000,1318,3962133,0.0003326491059235013
cfDNA,r:13606:13669:13709:`001,0,3962133,0.0
cfDNA,r:13606:13669:13709:`010,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13709:`011,0,3962133,0.0
cfDNA,r:13606:13669:13709:`100,43,3962133,1.0852740178080847e-05
cfDNA,r:13606:13669:13709:`101,0,3962133,0.0
cfDNA,r:13606:13669:13709:`110,0,3962133,0.0
cfDNA,r:13606:13669:13709:`111,0,3962133,0.0
