strand,CpG_Coordinates,`000,`001,`010,`011,`100,`101,`110,`111,Sample_ID,Replicate,Tissue
r,13634:13669:13684,3516,12,60,8,0,0,0,4,13,Rep2,cfDNA
r,13634:13669:13686,3484,32,60,8,0,0,0,4,13,Rep2,cfDNA
r,13634:13669:13691,3347,1,55,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13669:13701,3152,55,55,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13707,3127,40,55,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13709,3105,42,55,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13713,2809,73,55,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13718,2772,33,55,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13724,2658,0,41,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13742,1937,0,25,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13760,1018,8,7,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13669:13771,545,2,7,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13684,3526,20,47,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13678:13686,3494,40,47,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13678:13691,3367,1,34,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13678:13701,3193,55,13,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13707,3168,40,13,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13709,3146,42,13,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13713,2851,73,13,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13718,2814,33,13,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13724,2686,0,13,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13742,1949,0,13,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13760,1024,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13678:13771,552,2,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13686,3535,28,8,12,0,0,0,4,13,Rep2,cfDNA
r,13634:13684:13691,3382,1,20,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13684:13701,3195,55,12,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13707,3170,40,12,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13709,3148,42,12,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13713,2853,73,12,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13718,2816,33,12,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13724,2688,0,12,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13742,1959,0,4,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13760,1025,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13684:13771,552,2,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13691,3364,1,40,0,0,0,0,4,13,Rep2,cfDNA
r,13634:13686:13701,3178,46,31,9,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13707,3145,40,39,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13709,3123,42,39,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13713,2827,73,39,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13718,2799,33,30,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13724,2671,0,30,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13742,1941,0,22,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13760,1008,8,17,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13686:13771,552,2,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13701,3203,55,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13707,3178,40,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13709,3156,42,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13713,2861,73,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13718,2825,33,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13724,2697,0,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13742,1962,0,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13760,1024,8,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13691:13771,551,2,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13701:13707,3128,40,55,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13701:13709,3106,42,55,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13701:13713,2810,73,55,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13701:13718,2783,33,45,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13701:13724,2654,0,46,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13701:13742,1916,0,46,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13701:13760,979,8,46,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13701:13771,507,2,45,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13707:13709,3119,42,40,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13707:13713,2824,72,40,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13707:13718,2786,33,40,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13707:13724,2659,0,39,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13707:13742,1945,0,16,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13707:13760,1008,8,16,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13707:13771,552,2,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13709:13713,2824,73,42,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13709:13718,2787,33,42,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13709:13724,2659,0,42,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13709:13742,1921,0,42,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13709:13760,1004,8,21,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13709:13771,531,2,21,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13713:13718,2752,33,73,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13713:13724,2627,0,71,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13713:13742,1895,0,65,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13713:13760,990,8,33,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13713:13771,551,2,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13718:13724,2667,0,33,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13718:13742,1960,0,2,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13718:13760,1023,8,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13718:13771,550,2,1,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13724:13742,1955,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13724:13760,1020,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13724:13771,550,2,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13742:13760,1024,8,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13742:13771,552,2,0,0,0,0,0,0,13,Rep2,cfDNA
r,13634:13760:13771,543,2,8,0,0,0,0,0,13,Rep2,cfDNA
r,13636:13647:13661,4097,20,0,8,2,0,0,16,13,Rep2,cfDNA
r,13636:13647:13669,3828,68,0,8,2,0,0,16,13,Rep2,cfDNA
r,13636:13647:13678,3681,58,0,8,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13684,3595,22,0,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13686,3565,40,0,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13691,3422,1,0,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13701,3227,55,0,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13707,3202,40,0,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13709,3180,42,0,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13713,2884,73,0,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13718,2847,33,0,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13724,2719,0,0,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13742,1981,0,0,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13647:13760,1045,8,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13647:13771,571,2,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13661:13669,3823,60,3,16,2,0,0,16,13,Rep2,cfDNA
r,13636:13661:13678,3668,58,11,8,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13684,3591,14,3,12,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13686,3561,32,3,12,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13691,3409,1,11,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13701,3214,55,11,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13707,3189,40,11,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13709,3167,42,11,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13713,2872,73,11,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13718,2835,33,11,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13724,2707,0,11,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13742,1978,0,3,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13661:13760,1043,8,2,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13661:13771,569,2,2,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13669:13678,3638,32,42,34,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13684,3534,14,60,12,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13686,3504,32,60,12,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13691,3365,1,55,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13701,3170,55,55,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13707,3145,40,55,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13709,3123,42,55,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13713,2827,73,55,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13718,2790,33,55,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13724,2676,0,41,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13742,1955,0,25,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13669:13760,1038,8,7,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13669:13771,564,2,7,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13678:13684,3533,22,58,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13686,3503,40,58,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13691,3374,1,45,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13701,3200,55,24,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13707,3175,40,24,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13709,3153,42,24,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13713,2858,73,24,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13718,2821,33,24,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13724,2693,0,24,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13742,1956,0,24,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13678:13760,1033,8,11,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13678:13771,560,2,11,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13684:13686,3553,28,10,16,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13691,3398,1,22,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13701,3211,55,14,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13707,3186,40,14,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13709,3164,42,14,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13713,2869,73,14,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13718,2832,33,14,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13724,2704,0,14,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13742,1975,0,6,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13684:13760,1043,8,2,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13684:13771,569,2,2,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13686:13691,3382,1,40,4,2,0,0,0,13,Rep2,cfDNA
r,13636:13686:13701,3196,46,31,9,2,0,0,0,13,Rep2,cfDNA
r,13636:13686:13707,3163,40,39,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13686:13709,3141,42,39,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13686:13713,2845,73,39,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13686:13718,2817,33,30,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13686:13724,2689,0,30,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13686:13742,1959,0,22,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13686:13760,1028,8,17,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13686:13771,571,2,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13691:13701,3221,55,1,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13691:13707,3196,40,1,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13691:13709,3174,42,1,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13691:13713,2879,73,1,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13691:13718,2843,33,1,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13691:13724,2715,0,1,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13691:13742,1980,0,1,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13691:13760,1044,8,1,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13691:13771,570,2,1,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13701:13707,3146,40,55,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13701:13709,3124,42,55,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13701:13713,2828,73,55,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13701:13718,2801,33,45,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13701:13724,2672,0,46,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13701:13742,1934,0,46,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13701:13760,999,8,46,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13701:13771,526,2,45,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13707:13709,3137,42,40,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13707:13713,2842,72,40,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13707:13718,2804,33,40,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13707:13724,2677,0,39,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13707:13742,1963,0,16,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13707:13760,1028,8,16,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13707:13771,571,2,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13709:13713,2842,73,42,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13709:13718,2805,33,42,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13709:13724,2677,0,42,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13709:13742,1939,0,42,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13709:13760,1024,8,21,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13709:13771,550,2,21,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13713:13718,2770,33,73,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13713:13724,2645,0,71,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13713:13742,1913,0,65,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13713:13760,1010,8,33,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13713:13771,570,2,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13718:13724,2685,0,33,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13718:13742,1978,0,2,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13718:13760,1043,8,1,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13718:13771,569,2,1,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13724:13742,1973,0,0,0,2,0,0,0,13,Rep2,cfDNA
r,13636:13724:13760,1040,8,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13724:13771,569,2,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13742:13760,1044,8,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13742:13771,571,2,0,0,1,0,0,0,13,Rep2,cfDNA
r,13636:13760:13771,562,2,8,0,1,0,0,0,13,Rep2,cfDNA
r,13647:13661:13669,4412,69,3,24,0,0,0,24,13,Rep2,cfDNA
r,13647:13661:13678,4225,98,11,16,0,0,0,8,13,Rep2,cfDNA
r,13647:13661:13684,4188,14,3,24,0,0,0,4,13,Rep2,cfDNA
r,13647:13661:13686,4158,32,3,24,0,0,0,4,13,Rep2,cfDNA
r,13647:13661:13691,4007,1,11,16,0,0,0,4,13,Rep2,cfDNA
r,13647:13661:13701,3784,83,11,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13707,3787,40,11,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13709,3765,42,11,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13713,3470,73,11,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13718,3378,88,11,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13724,3304,1,11,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13742,2576,0,3,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13760,1617,8,2,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13771,1141,2,2,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13661:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13678,4186,72,51,42,0,0,0,8,13,Rep2,cfDNA
r,13647:13669:13684,4122,14,69,24,0,0,0,4,13,Rep2,cfDNA
r,13647:13669:13686,4092,32,69,24,0,0,0,4,13,Rep2,cfDNA
r,13647:13669:13691,3954,1,64,16,0,0,0,4,13,Rep2,cfDNA
r,13647:13669:13701,3731,83,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13707,3734,40,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13709,3712,42,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13713,3416,73,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13718,3324,88,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13724,3264,1,50,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13742,2544,0,34,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13760,1603,8,16,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13771,1127,2,16,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13669:13784,551,0,9,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13684,4090,22,98,16,0,0,0,4,13,Rep2,cfDNA
r,13647:13678:13686,4060,40,98,16,0,0,0,4,13,Rep2,cfDNA
r,13647:13678:13691,3932,1,85,16,0,0,0,4,13,Rep2,cfDNA
r,13647:13678:13701,3730,83,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13707,3733,40,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13709,3711,42,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13713,3416,73,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13718,3324,88,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13724,3250,1,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13742,2514,0,64,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13760,1567,8,51,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13771,1092,2,51,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13678:13784,520,0,40,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13686,4150,28,10,28,0,0,0,4,13,Rep2,cfDNA
r,13647:13684:13691,3996,1,22,16,0,0,0,4,13,Rep2,cfDNA
r,13647:13684:13701,3781,83,14,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13707,3784,40,14,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13709,3762,42,14,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13713,3467,73,14,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13718,3375,88,14,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13724,3301,1,14,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13742,2573,0,6,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13760,1617,8,2,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13771,1141,2,2,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13684:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13691,3980,1,40,16,0,0,0,4,13,Rep2,cfDNA
r,13647:13686:13701,3766,74,31,25,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13707,3761,40,39,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13709,3739,42,39,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13713,3443,73,39,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13718,3360,88,30,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13724,3286,1,30,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13742,2557,0,22,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13760,1602,8,17,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13771,1143,2,0,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13686:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13701,3791,83,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13707,3794,40,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13709,3772,42,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13713,3477,73,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13718,3386,88,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13724,3312,1,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13742,2578,0,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13760,1618,8,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13771,1142,2,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13691:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13707,3716,40,83,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13709,3694,42,83,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13713,3398,73,83,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13718,3316,88,73,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13724,3241,1,74,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13742,2504,0,74,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13760,1545,8,74,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13771,1070,2,73,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13701:13784,532,0,28,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13707:13709,3735,42,40,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13707:13713,3440,72,40,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13707:13718,3347,88,40,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13707:13724,3274,1,39,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13707:13742,2561,0,16,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13707:13760,1602,8,16,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13707:13771,1143,2,0,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13707:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13709:13713,3440,73,42,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13709:13718,3348,88,42,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13709:13724,3274,1,42,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13709:13742,2537,0,42,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13709:13760,1598,8,21,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13709:13771,1122,2,21,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13709:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13713:13718,3313,88,73,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13713:13724,3242,1,71,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13713:13742,2511,0,65,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13713:13760,1584,8,33,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13713:13771,1142,2,0,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13713:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13718:13724,3227,1,88,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13718:13742,2521,0,57,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13718:13760,1562,8,56,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13718:13771,1086,2,56,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13718:13784,505,0,55,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13724:13742,2570,0,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13724:13760,1613,8,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13724:13771,1140,2,1,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13724:13784,559,0,1,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13742:13760,1618,8,0,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13742:13771,1143,2,0,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13742:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13760:13771,1134,2,8,16,0,0,0,0,13,Rep2,cfDNA
r,13647:13760:13784,560,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13647:13771:13784,559,0,0,0,0,0,0,0,13,Rep2,cfDNA
r,13661:13669:13678,4706,74,100,26,3,0,8,52,13,Rep2,cfDNA
r,13661:13669:13684,4644,15,126,0,3,0,28,28,13,Rep2,cfDNA
r,13661:13669:13686,4615,32,126,0,3,0,28,28,13,Rep2,cfDNA
r,13661:13669:13691,4476,1,113,0,3,0,36,20,13,Rep2,cfDNA
r,13661:13669:13701,4253,83,113,0,3,0,36,16,13,Rep2,cfDNA
r,13661:13669:13707,4255,41,113,0,3,0,36,16,13,Rep2,cfDNA
r,13661:13669:13709,4234,42,113,0,3,0,36,16,13,Rep2,cfDNA
r,13661:13669:13713,3939,73,113,0,3,0,36,16,13,Rep2,cfDNA
r,13661:13669:13718,3847,88,113,0,3,0,36,16,13,Rep2,cfDNA
r,13661:13669:13724,3775,13,99,0,3,0,36,16,13,Rep2,cfDNA
r,13661:13669:13742,3046,0,91,0,3,0,28,16,13,Rep2,cfDNA
